id,status,page_type,cluster,primary_keyword,title,slug,situation,variables_json,target_tool,pillar_ref,related_refs,outline,last_generated_at,published_at,quality_score,flags,gsc_impressions,gsc_clicks,ctr,avg_position,refresh_reason,route,cta_type,tier,source_page_id
"SEO-0085","idea","cluster","proposals","social media management","Freelance proposal for social media management","freelance-proposal-for-social-media-management","","{""seed"":""social media management""}","proposal-generator","freelance-proposal-guide","SEO-0076|SEO-0077|SEO-0078|SEO-0079","","","","","","","","","","","/proposals/freelance-proposal-for-social-media-management","proposal","core","CORE-085"
"SEO-0086","idea","cluster","rate-increase","design","How to raise freelance rate for design","how-to-raise-freelance-rate-for-design","","{""seed"":""design""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0087|SEO-0088|SEO-0089|SEO-0090","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-design","pricing","core","CORE-086"
"SEO-0087","idea","cluster","rate-increase","copywriting","How to raise freelance rate for copywriting","how-to-raise-freelance-rate-for-copywriting","","{""seed"":""copywriting""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0086|SEO-0088|SEO-0089|SEO-0090","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-copywriting","pricing","core","CORE-087"
"SEO-0088","idea","cluster","rate-increase","development","How to raise freelance rate for development","how-to-raise-freelance-rate-for-development","","{""seed"":""development""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0086|SEO-0087|SEO-0089|SEO-0090","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-development","pricing","core","CORE-088"
"SEO-0089","idea","cluster","rate-increase","video editing","How to raise freelance rate for video editing","how-to-raise-freelance-rate-for-video-editing","","{""seed"":""video editing""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0086|SEO-0087|SEO-0088|SEO-0090","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-video-editing","pricing","core","CORE-089"
"SEO-0090","idea","cluster","rate-increase","consulting","How to raise freelance rate for consulting","how-to-raise-freelance-rate-for-consulting","","{""seed"":""consulting""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0086|SEO-0087|SEO-0088|SEO-0089","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-consulting","pricing","core","CORE-090"
"SEO-0091","idea","cluster","rate-increase","SEO services","How to raise freelance rate for SEO services","how-to-raise-freelance-rate-for-seo-services","","{""seed"":""SEO services""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0086|SEO-0087|SEO-0088|SEO-0089","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-seo-services","pricing","core","CORE-091"
"SEO-0092","idea","cluster","rate-increase","marketing","How to raise freelance rate for marketing","how-to-raise-freelance-rate-for-marketing","","{""seed"":""marketing""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0086|SEO-0087|SEO-0088|SEO-0089","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-marketing","pricing","core","CORE-092"
"SEO-0093","idea","cluster","rate-increase","branding","How to raise freelance rate for branding","how-to-raise-freelance-rate-for-branding","","{""seed"":""branding""}","freelance-rate-calculator","how-to-raise-freelance-rates","SEO-0086|SEO-0087|SEO-0088|SEO-0089","","","","","","","","","","","/rate-increase/how-to-raise-freelance-rate-for-branding","pricing","core","CORE-093"
"SEO-0094","idea","problem","objections","too expensive","How to respond when client says too expensive","how-to-respond-when-client-says-too-expensive","too_expensive","{""seed"":""too expensive""}","client-negotiation-reply-generator","freelance-negotiation-guide","SEO-0095|SEO-0096|SEO-0097|SEO-0098","","","","","","","","","","","/objections/how-to-respond-when-client-says-too-expensive","reply","core","CORE-094"
"SEO-0095","idea","problem","objections","budget too small","How to respond when client says budget too small","how-to-respond-when-client-says-budget-too-small","budget_too_small","{""seed"":""budget too small""}","client-negotiation-reply-generator","freelance-negotiation-guide","SEO-0094|SEO-0096|SEO-0097|SEO-0098","","","","","","","","","","","/objections/how-to-respond-when-client-says-budget-too-small","reply","core","CORE-095"
"SEO-0096","idea","problem","objections","not sure yet","How to respond when client says not sure yet","how-to-respond-when-client-says-not-sure-yet","not_sure_yet","{""seed"":""not sure yet""}","client-negotiation-reply-generator","freelance-negotiation-guide","SEO-0094|SEO-0095|SEO-0097|SEO-0098","","","","","","","","","","","/objections/how-to-respond-when-client-says-not-sure-yet","reply","core","CORE-096"
"SEO-0097","idea","problem","objections","need to compare others","How to respond when client says need to compare others","how-to-respond-when-client-says-need-to-compare-others","need_to_compare_others","{""seed"":""need to compare others""}","client-negotiation-reply-generator","freelance-negotiation-guide","SEO-0094|SEO-0095|SEO-0096|SEO-0098","","","","","","","","","","","/objections/how-to-respond-when-client-says-need-to-compare-others","reply","core","CORE-097"
"SEO-0098","idea","problem","objections","need approval","How to respond when client says need approval","how-to-respond-when-client-says-need-approval","need_approval","{""seed"":""need approval""}","client-negotiation-reply-generator","freelance-negotiation-guide","SEO-0094|SEO-0095|SEO-0096|SEO-0097","","","","","","","","","","","/objections/how-to-respond-when-client-says-need-approval","reply","core","CORE-098"
"SEO-0099","idea","problem","objections","maybe later","How to respond when client says maybe later","how-to-respond-when-client-says-maybe-later","maybe_later","{""seed"":""maybe later""}","client-negotiation-reply-generator","freelance-negotiation-guide","SEO-0094|SEO-0095|SEO-0096|SEO-0097","","","","","","","","","","","/objections/how-to-respond-when-client-says-maybe-later","reply","core","CORE-099"
"SEO-0100","idea","problem","objections","too busy now","How to respond when client says too busy now","how-to-respond-when-client-says-too-busy-now","too_busy_now","{""seed"":""too busy now""}","client-negotiation-reply-generator","freelance-negotiation-guide","SEO-0094|SEO-0095|SEO-0096|SEO-0097","","","","","","","","","","","/objections/how-to-respond-when-client-says-too-busy-now","reply","core","CORE-100"
"SEO-0101","queued","tool","tools","freelance rate calculator","Freelance Rate Calculator","freelance-rate-calculator","","{}","tool-page","freelance-negotiation-guide","SEO-0102|SEO-0103|SEO-0104|SEO-0105","","","","","","","","","","","/tools/freelance-rate-calculator","tool","core","CORE-101"
"SEO-0102","queued","tool","tools","client negotiation reply generator","Client Negotiation Reply Generator","client-negotiation-reply-generator","","{}","tool-page","freelance-negotiation-guide","SEO-0101|SEO-0103|SEO-0104|SEO-0105","","","","","","","","","","","/tools/client-negotiation-reply-generator","tool","core","CORE-102"
"SEO-0103","queued","tool","tools","follow-up email generator","Follow-up Email Generator","follow-up-email-generator","","{}","tool-page","freelance-negotiation-guide","SEO-0101|SEO-0102|SEO-0104|SEO-0105","","","","","","","","","","","/tools/follow-up-email-generator","tool","core","CORE-103"
"SEO-0104","queued","tool","tools","proposal generator","Proposal Generator","proposal-generator","","{}","tool-page","freelance-negotiation-guide","SEO-0101|SEO-0102|SEO-0103|SEO-0105","","","","","","","","","","","/tools/proposal-generator","tool","core","CORE-104"
"SEO-0105","queued","tool","tools","scope creep response generator","Scope Creep Response Generator","scope-creep-response-generator","","{}","tool-page","freelance-negotiation-guide","SEO-0101|SEO-0102|SEO-0103|SEO-0104","","","","","","","","","","","/tools/scope-creep-response-generator","tool","core","CORE-105"
"SEO-0106","idea","tool","tools","late payment reminder generator","Late Payment Reminder Generator","late-payment-reminder-generator","","{}","tool-page","freelance-negotiation-guide","SEO-0101|SEO-0102|SEO-0103|SEO-0104","","","","","","","","","","","/tools/late-payment-reminder-generator","tool","core","CORE-106"
"SEO-0107","idea","tool","tools","client objection response generator","Client Objection Response Generator","client-objection-response-generator","","{}","tool-page","freelance-negotiation-guide","SEO-0101|SEO-0102|SEO-0103|SEO-0104","","","","","","","","","","","/tools/client-objection-response-generator","tool","core","CORE-107"
"SEO-0108","idea","tool","tools","freelance pricing calculator","Freelance Pricing Calculator","freelance-pricing-calculator","","{}","tool-page","freelance-negotiation-guide","SEO-0101|SEO-0102|SEO-0103|SEO-0104","","","","","","","","","","","/tools/freelance-pricing-calculator","tool","core","CORE-108"
"SEO-0109","queued","pillar","pillars","freelance negotiation guide","Freelance Negotiation Guide","freelance-negotiation-guide","","{}","pillar-guide","freelance-negotiation-guide","SEO-0110|SEO-0111|SEO-0112|SEO-0113","","","","","","","","","","","/freelance-negotiation-guide","pillar","core","CORE-109"
"SEO-0110","queued","pillar","pillars","freelance pricing guide","Freelance Pricing Guide","freelance-pricing-guide","","{}","pillar-guide","freelance-negotiation-guide","SEO-0109|SEO-0111|SEO-0112|SEO-0113","","","","","","","","","","","/freelance-pricing-guide","pillar","core","CORE-110"
"SEO-0111","queued","pillar","pillars","client communication guide","Client Communication Guide","client-communication-guide","","{}","pillar-guide","freelance-negotiation-guide","SEO-0109|SEO-0110|SEO-0112|SEO-0113","","","","","","","","","","","/client-communication-guide","pillar","core","CORE-111"
"SEO-0112","queued","pillar","pillars","freelance proposal guide","Freelance Proposal Guide","freelance-proposal-guide","","{}","pillar-guide","freelance-negotiation-guide","SEO-0109|SEO-0110|SEO-0111|SEO-0113","","","","","","","","","","","/freelance-proposal-guide","pillar","core","CORE-112"
"SEO-0113","queued","pillar","pillars","freelance email templates","Freelance Email Templates","freelance-email-templates","","{}","pillar-guide","freelance-negotiation-guide","SEO-0109|SEO-0110|SEO-0111|SEO-0112","","","","","","","","","","","/freelance-email-templates","pillar","core","CORE-113"
"SEO-0114","queued","pillar","pillars","how to raise freelance rates","How To Raise Freelance Rates","how-to-raise-freelance-rates","","{}","pillar-guide","freelance-negotiation-guide","SEO-0109|SEO-0110|SEO-0111|SEO-0112","","","","","","","","","","","/how-to-raise-freelance-rates","pillar","core","CORE-114"
"SEO-0115","idea","cluster","pricing","designer","How to price freelance design for Designer","how-to-price-freelance-design-for-designer","","{""seed"":""designer"",""profession"":""designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-design-for-designer","pricing","expanded","EXP-001"
"SEO-0116","idea","cluster","pricing","copywriter","How to price freelance design for Copywriter","how-to-price-freelance-design-for-copywriter","","{""seed"":""copywriter"",""profession"":""copywriter"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-design-for-copywriter","pricing","expanded","EXP-002"
"SEO-0117","idea","cluster","pricing","developer","How to price freelance design for Developer","how-to-price-freelance-design-for-developer","","{""seed"":""developer"",""profession"":""developer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-design-for-developer","pricing","expanded","EXP-003"
